item,itemLabel,Main_genre,,,,Main genres
http://www.wikidata.org/entity/Q1132152,math rock,Rock,,,,
http://www.wikidata.org/entity/Q616679,mathcore,Punk,,,,
http://www.wikidata.org/entity/Q2893435,Mawwal,,,,,
http://www.wikidata.org/entity/Q40488741,Mazurca ranchera,,,,,
http://www.wikidata.org/entity/Q556959,Mbalax,,,,,
http://www.wikidata.org/entity/Q641318,Medieval folk rock,,,,,
http://www.wikidata.org/entity/Q15629158,Medieval metal,,,,,
http://www.wikidata.org/entity/Q2337447,Meditation music,,,,,
http://www.wikidata.org/entity/Q20047305,Melbourne Bounce,,,,,
http://www.wikidata.org/entity/Q2997058,melodic black metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q253918,melodic death metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q10286515,Melodic funk,,,,,
http://www.wikidata.org/entity/Q542703,melodic hardcore,,,,,
http://www.wikidata.org/entity/Q4490718,melodic metalcore,Heavy Metal,,,,
http://www.wikidata.org/entity/Q1262697,Mento,,,,,
http://www.wikidata.org/entity/Q282131,merengue music,,,,,
http://www.wikidata.org/entity/Q17078833,Merenhouse,,,,,
http://www.wikidata.org/entity/Q17053693,Merong,,,,,
http://www.wikidata.org/entity/Q183862,metalcore,Heavy Metal,,,,
http://www.wikidata.org/entity/Q4118941,Mezwed,,,,,
http://www.wikidata.org/entity/Q546206,Miami bass,,,,,
http://www.wikidata.org/entity/Q1931555,microhouse,,,,,
http://www.wikidata.org/entity/Q3328660,middle of the road,,,,,
http://www.wikidata.org/entity/Q2517263,Midwest hip hop,,,,,
http://www.wikidata.org/entity/Q942955,milonga,,,,,
http://www.wikidata.org/entity/Q21003309,Milonga-candombe,,,,,
http://www.wikidata.org/entity/Q901610,Min'yÅ,Others,,,,
http://www.wikidata.org/entity/Q6864975,Mini-jazz,,,,,
http://www.wikidata.org/entity/Q181999,minimal electro,,,,,
http://www.wikidata.org/entity/Q12037719,minimal glitch,,,,,
http://www.wikidata.org/entity/Q750811,Minimal House,,,,,
http://www.wikidata.org/entity/Q572901,minimal music,,,,,
http://www.wikidata.org/entity/Q1430587,minimal techno,,,,,
http://www.wikidata.org/entity/Q6865341,Minimal wave,,,,,
http://www.wikidata.org/entity/Q10384086,minimalist trance,,,,,
http://www.wikidata.org/entity/Q6868046,Minneapolis sound,,,,,
http://www.wikidata.org/entity/Q1937548,Minstrel,,,,,
http://www.wikidata.org/entity/Q5576709,MirabrÃ¡s,,,,,
http://www.wikidata.org/entity/Q6874626,Mirror canon,,,,,
http://www.wikidata.org/entity/Q6874634,Mirror fugue,,,,,
http://www.wikidata.org/entity/Q4145841,Mixture Rock,,,,,
http://www.wikidata.org/entity/Q2738544,Mizrahi music,,,,,
http://www.wikidata.org/entity/Q2280273,mod revival,,,,,
http://www.wikidata.org/entity/Q1127530,modal jazz,,,,,
http://www.wikidata.org/entity/Q25578673,modern Javanese music,,,,,
http://www.wikidata.org/entity/Q1037693,modern rock,,,,,
http://www.wikidata.org/entity/Q1692318,modinha,,,,,
http://www.wikidata.org/entity/Q1252451,Montuno,,,,,
http://www.wikidata.org/entity/Q6907397,Moombahcore,,,,,
http://www.wikidata.org/entity/Q21092,moombahton,,,,,
http://www.wikidata.org/entity/Q1640587,Morenada,,,,,
http://www.wikidata.org/entity/Q502535,Morna,,,,,
http://www.wikidata.org/entity/Q22086714,morning song,,,,,
http://www.wikidata.org/entity/Q2961759,Moroccan chaabi,,,,,
http://www.wikidata.org/entity/Q16977816,Moroccan pop,,,,,
http://www.wikidata.org/entity/Q6918602,Motswako,,,,,
http://www.wikidata.org/entity/Q2720293,Mozambique,,,,,
http://www.wikidata.org/entity/Q1550501,muiÃ±eira,,,,,
http://www.wikidata.org/entity/Q30638997,Mumble rap,,,,,
http://www.wikidata.org/entity/Q6936014,Munggang,,,,,
http://www.wikidata.org/entity/Q16883428,Music in Astrakhan Oblast,,,,,
http://www.wikidata.org/entity/Q6941917,Music in Dagestan,,,,,
http://www.wikidata.org/entity/Q6941926,Music in Ingushetia,,,,,
http://www.wikidata.org/entity/Q6941928,Music in Khakassia,,,,,
http://www.wikidata.org/entity/Q6941930,Music in Krasnodar Krai,,,,,
http://www.wikidata.org/entity/Q6941939,Music in Nenets Autonomous Okrug,,,,,
http://www.wikidata.org/entity/Q6941940,Music in Rostov Oblast,,,,,
http://www.wikidata.org/entity/Q6941941,Music in Tatarstan,,,,,
http://www.wikidata.org/entity/Q6941960,Music in the Komi Republic,,,,,
http://www.wikidata.org/entity/Q6941968,Music in the Udmurt Republic,,,,,
http://www.wikidata.org/entity/Q6941990,Music of Alberta,,,,,
http://www.wikidata.org/entity/Q3328583,Music of Algeria,,,,,
http://www.wikidata.org/entity/Q6942024,Music of British Columbia,,,,,
http://www.wikidata.org/entity/Q910606,music of Brittany,,,,,
http://www.wikidata.org/entity/Q28129954,music of CuraÃ§ao,,,,,
http://www.wikidata.org/entity/Q6942103,Music of Guangxi,,,,,
http://www.wikidata.org/entity/Q6942106,Music of Guizhou,,,,,
http://www.wikidata.org/entity/Q6942113,Music of Hebei,,,,,
http://www.wikidata.org/entity/Q6942115,Music of Henan,,,,,
http://www.wikidata.org/entity/Q6942117,Music of Hubei,,,,,
http://www.wikidata.org/entity/Q6942123,Music of Innsbruck,,,,,
http://www.wikidata.org/entity/Q1378776,music of Ireland,,,,,
http://www.wikidata.org/entity/Q3858,music of Israel,,,,,
http://www.wikidata.org/entity/Q572717,Music of Jamaica,,,,,
http://www.wikidata.org/entity/Q6942129,Music of Jharkhand,,,,,
http://www.wikidata.org/entity/Q6942131,Music of Jiangxi,,,,,
http://www.wikidata.org/entity/Q6942132,music of Jilin,,,,,
http://www.wikidata.org/entity/Q6942133,Music of Kalmykia,,,,,
http://www.wikidata.org/entity/Q6942144,Music of Krasnoyarsk Krai,,,,,
http://www.wikidata.org/entity/Q3328710,Music of Lebanon,,,,,
http://www.wikidata.org/entity/Q6942152,Music of Limousin,,,,,
http://www.wikidata.org/entity/Q6942162,Music of Macedonia,,,,,
http://www.wikidata.org/entity/Q6942176,Music of Melanesia,,,,,
http://www.wikidata.org/entity/Q2294872,music of Mozambique,,,,,
http://www.wikidata.org/entity/Q6942213,Music of Navarre and La Rioja,,,,,
http://www.wikidata.org/entity/Q3085344,music of Peru,,,,,
http://www.wikidata.org/entity/Q6942260,Music of San Marino,,,,,
http://www.wikidata.org/entity/Q6942346,Music of the Andaman and Nicobar Islands,,,,,
http://www.wikidata.org/entity/Q6942355,Music of the Cayman Islands,,,,,
http://www.wikidata.org/entity/Q6942300,Music of Transylvania,,,,,
http://www.wikidata.org/entity/Q6942329,Music of West Africa,,,,,
http://www.wikidata.org/entity/Q1548170,musical comedy,,,,,
http://www.wikidata.org/entity/Q823560,musique concrÃ¨te,,,,,
http://www.wikidata.org/entity/Q3868787,muziki wa dansi,,,,,
http://www.wikidata.org/entity/Q3334664,Naattupurapaattu,,,,,
http://www.wikidata.org/entity/Q3347279,NÃ²va canÃ§on,,,,,
http://www.wikidata.org/entity/Q1162475,NÃ³ta,,,,,
http://www.wikidata.org/entity/Q48696022,nanas,,,,,
http://www.wikidata.org/entity/Q1817297,Nangma,,,,,
http://www.wikidata.org/entity/Q533914,National Socialist black metal,,,,,
http://www.wikidata.org/entity/Q1966622,national song,,,,,
http://www.wikidata.org/entity/Q6979961,Native American hip hop,,,,,
http://www.wikidata.org/entity/Q3337361,Nayda,,,,,
http://www.wikidata.org/entity/Q602498,Nazi punk,,,,,
http://www.wikidata.org/entity/Q1936659,Nederpop,,,,,
http://www.wikidata.org/entity/Q212024,Negro spiritual,,,,,
http://www.wikidata.org/entity/Q9049284,nenia,,,,,
http://www.wikidata.org/entity/Q11325235,neo acoustic,,,,,
http://www.wikidata.org/entity/Q3559240,Neo Kyma,,,,,
http://www.wikidata.org/entity/Q268253,neo soul,Pop,,,,
http://www.wikidata.org/entity/Q2460288,neo trance,,,,,
http://www.wikidata.org/entity/Q14546558,Neo-bop jazz,,,,,
http://www.wikidata.org/entity/Q725011,neo-classical metal,,,,,
http://www.wikidata.org/entity/Q446241,Neo-Medieval music,,,,,
http://www.wikidata.org/entity/Q1051843,neo-progressive rock,Rock,,,,
http://www.wikidata.org/entity/Q703778,neo-psychedelia,,,,,
http://www.wikidata.org/entity/Q899116,Neoclassical dark wave,,,,,
http://www.wikidata.org/entity/Q613874,Neoclassical new-age music,,,,,
http://www.wikidata.org/entity/Q535611,neoclassicism,,,,,
http://www.wikidata.org/entity/Q775614,neofolk,Folk,,,,
http://www.wikidata.org/entity/Q25099691,Neon pop,,,,,
http://www.wikidata.org/entity/Q458480,neotraditional country,,,,,
http://www.wikidata.org/entity/Q19678100,nerd music,,,,,
http://www.wikidata.org/entity/Q19832746,nerd punk,,,,,
http://www.wikidata.org/entity/Q19672555,nerd-folk,,,,,
http://www.wikidata.org/entity/Q1754592,nerdcore,Electronic,,,,
http://www.wikidata.org/entity/Q213572,Neue Deutsche HÃ¤rte,,,,,
http://www.wikidata.org/entity/Q646679,Neue Deutsche Welle,,,,,
http://www.wikidata.org/entity/Q21662779,Neue Musik,,,,,
http://www.wikidata.org/entity/Q1524296,Neue Volksmusik,,,,,
http://www.wikidata.org/entity/Q15077373,Neues Geistliches Lied,,,,,
http://www.wikidata.org/entity/Q967654,Neurofunk,,,,,
http://www.wikidata.org/entity/Q7005181,New Acoustic Music,,,,,
http://www.wikidata.org/entity/Q213121,New Age music,,,,,
http://www.wikidata.org/entity/Q1890098,New Beat,,,,,
http://www.wikidata.org/entity/Q3053954,new flamenco,,,,,
http://www.wikidata.org/entity/Q840065,new jack swing,Pop,,,,
http://www.wikidata.org/entity/Q18217098,New Mexico music,,,,,
http://www.wikidata.org/entity/Q3658336,New Orleans rhythm and blues,,,,,
http://www.wikidata.org/entity/Q16873176,New Orleans soul,,,,,
http://www.wikidata.org/entity/Q7010517,New Pop,,,,,
http://www.wikidata.org/entity/Q2038317,New prog,,,,,
http://www.wikidata.org/entity/Q1995980,new rave,,,,,
http://www.wikidata.org/entity/Q4045303,New school hip hop,,,,,
http://www.wikidata.org/entity/Q187760,new wave,Rock,,,,
http://www.wikidata.org/entity/Q1046838,New Wave of American Heavy Metal,,,,,
http://www.wikidata.org/entity/Q370515,New Wave of British Heavy Metal,,,,,
http://www.wikidata.org/entity/Q1982973,New wave of new wave,,,,,
http://www.wikidata.org/entity/Q1991450,New York blues,,,,,
http://www.wikidata.org/entity/Q1414858,New York death metal,,,,,
http://www.wikidata.org/entity/Q1983116,New York hardcore,,,,,
http://www.wikidata.org/entity/Q7015151,New Yorkshire,,,,,
http://www.wikidata.org/entity/Q7023407,Nháº¡c tÃ i tá»­,,,,,
http://www.wikidata.org/entity/Q3419350,Nigerien hip hop,,,,,
http://www.wikidata.org/entity/Q54354772,Nightcore,,,,,
http://www.wikidata.org/entity/Q1989725,Nigun,,,,,
http://www.wikidata.org/entity/Q2035976,Nintendocore,,,,,
http://www.wikidata.org/entity/Q12881722,Nisiotika,,,,,
http://www.wikidata.org/entity/Q7042505,Njuup,,,,,
http://www.wikidata.org/entity/Q7042753,No-Fi,,,,,
http://www.wikidata.org/entity/Q28135297,Noel,,,,,
http://www.wikidata.org/entity/Q3207645,Noise hop,,,,,
http://www.wikidata.org/entity/Q726239,noise music,,,,,
http://www.wikidata.org/entity/Q2545135,noise pop,Others,,,,
http://www.wikidata.org/entity/Q181861,noise rock,,,,,
http://www.wikidata.org/entity/Q9050551,noisegrind,,,,,
http://www.wikidata.org/entity/Q7050752,Nordic folk music,,,,,
http://www.wikidata.org/entity/Q7053463,Norsk pop & rock-leksikon,,,,,
http://www.wikidata.org/entity/Q1780056,NorteÃ±o,Latin,,,,
http://www.wikidata.org/entity/Q382343,Nortec,,,,,
http://www.wikidata.org/entity/Q1928583,Northern soul,Others,,,,
http://www.wikidata.org/entity/Q7060273,Northwest Wind,,,,,
http://www.wikidata.org/entity/Q6082625,Norwegian pop music,,,,,
http://www.wikidata.org/entity/Q2002705,Nouvelle Chanson,,,,,
http://www.wikidata.org/entity/Q2909943,novelty piano,,,,,
http://www.wikidata.org/entity/Q1151663,novelty song,,,,,
http://www.wikidata.org/entity/Q1136331,nu jazz,Jazz,,,,
http://www.wikidata.org/entity/Q263734,nu metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q39052604,Nu metalcore,,,,,
http://www.wikidata.org/entity/Q1756101,nu skool breaks,,,,,
http://www.wikidata.org/entity/Q4045538,nu-disco,,,,,
http://www.wikidata.org/entity/Q7067688,Nu-funk,,,,,
http://www.wikidata.org/entity/Q58809444,nu-punk,,,,,
http://www.wikidata.org/entity/Q1151259,Nueva canciÃ³n,,,,,
http://www.wikidata.org/entity/Q3879286,Nueva CanciÃ³n Chilena,,,,,
http://www.wikidata.org/entity/Q9051097,Nueva ola,,,,,
http://www.wikidata.org/entity/Q497957,Nueva trova,,,,,
http://www.wikidata.org/entity/Q1632601,nuevo tango,,,,,
http://www.wikidata.org/entity/Q7070611,Nuubaat,,,,,
http://www.wikidata.org/entity/Q55296418,Occult rock,Rock,,,,
http://www.wikidata.org/entity/Q7077860,Odissi Music,,,,,
http://www.wikidata.org/entity/Q3349878,Ohangla dance,,,,,
http://www.wikidata.org/entity/Q274401,Oi!,,,,,
http://www.wikidata.org/entity/Q868855,old-school hip hop,,,,,
http://www.wikidata.org/entity/Q972424,old-time music,,,,,
http://www.wikidata.org/entity/Q7088779,Oltului,,,,,
http://www.wikidata.org/entity/Q2484587,onkyokei,,,,,
http://www.wikidata.org/entity/Q1344,opera,Classical,,,,
http://www.wikidata.org/entity/Q11885649,opera metal,,,,,
http://www.wikidata.org/entity/Q2336819,operatic pop,,,,,
http://www.wikidata.org/entity/Q29966238,OPM,,,,,
http://www.wikidata.org/entity/Q6543501,Oppari,,,,,
http://www.wikidata.org/entity/Q85477,oratorio,,,,,
http://www.wikidata.org/entity/Q60587359,Orchestra,,,,,
http://www.wikidata.org/entity/Q7100263,Orchestral jazz,,,,,
http://www.wikidata.org/entity/Q48834745,orchestral pop,,,,,
http://www.wikidata.org/entity/Q2028627,Orchestral song,,,,,
http://www.wikidata.org/entity/Q2003283,Organ repertoire,,,,,
http://www.wikidata.org/entity/Q2659045,Oriental metal,,,,,
http://www.wikidata.org/entity/Q278357,Oshare-Kei,,,,,
http://www.wikidata.org/entity/Q1518063,Ottoman classical music,,,,,
http://www.wikidata.org/entity/Q18358879,Outsider house,,,,,
http://www.wikidata.org/entity/Q16909209,Ovi (music),,,,,
http://www.wikidata.org/entity/Q7122786,Pacific reggae,,,,,
http://www.wikidata.org/entity/Q1457753,PÃ¬obaireachd,,,,,
http://www.wikidata.org/entity/Q12882577,pagan black metal,,,,,
http://www.wikidata.org/entity/Q1798870,pagan folk music,,,,,
http://www.wikidata.org/entity/Q1457545,pagan metal,,,,,
http://www.wikidata.org/entity/Q3360459,Pagode,,,,,
http://www.wikidata.org/entity/Q1432934,Paisley Underground,,,,,
http://www.wikidata.org/entity/Q6821898,Pakistani semi-classical music,,,,,
http://www.wikidata.org/entity/Q2047814,Palingsound,,,,,
http://www.wikidata.org/entity/Q7132500,Papare,,,,,
http://www.wikidata.org/entity/Q7139128,parlour music,,,,,
http://www.wikidata.org/entity/Q2746731,parody music,,,,,
http://www.wikidata.org/entity/Q7142141,pasillo,,,,,
http://www.wikidata.org/entity/Q208341,pasodoble,,,,,
http://www.wikidata.org/entity/Q1472271,pastorale,,,,,
http://www.wikidata.org/entity/Q3897519,pastorella,,,,,
http://www.wikidata.org/entity/Q9300624,patriotic music,,,,,
http://www.wikidata.org/entity/Q7148059,patriotic song,,,,,
http://www.wikidata.org/entity/Q5955539,Payada,,,,,
http://www.wikidata.org/entity/Q7171184,Peruvian cumbia,,,,,
http://www.wikidata.org/entity/Q2509521,Peruvian waltz,,,,,
http://www.wikidata.org/entity/Q7180954,phase music,,,,,
http://www.wikidata.org/entity/Q1546028,Philadelphia soul,,,,,
http://www.wikidata.org/entity/Q6665252,Phleng phuea chiwit,,,,,
http://www.wikidata.org/entity/Q6665245,Phleng Thai sakon,,,,,
http://www.wikidata.org/entity/Q2603965,Piano blues,,,,,
http://www.wikidata.org/entity/Q2090023,Piano rock,,,,,
http://www.wikidata.org/entity/Q7190617,Pichakaree,,,,,
http://www.wikidata.org/entity/Q30347243,pieces for harpsichord,,,,,
http://www.wikidata.org/entity/Q23925185,PilÃ³n,,,,,
http://www.wikidata.org/entity/Q3025242,pimba,,,,,
http://www.wikidata.org/entity/Q3388814,Pinoy rock,,,,,
http://www.wikidata.org/entity/Q3389124,Pirate Metal,,,,,
http://www.wikidata.org/entity/Q616425,Pirekua,,,,,
http://www.wikidata.org/entity/Q6081528,pocky,,,,,
http://www.wikidata.org/entity/Q40501317,Polca canaria,,,,,
http://www.wikidata.org/entity/Q969663,political hip hop,,,,,
http://www.wikidata.org/entity/Q28146601,Political music,,,,,
http://www.wikidata.org/entity/Q56558213,political party songs,,,,,
http://www.wikidata.org/entity/Q2101610,political punk,,,,,
http://www.wikidata.org/entity/Q56558180,political song,,,,,
http://www.wikidata.org/entity/Q2101613,Politrock,,,,,
http://www.wikidata.org/entity/Q153071,polka,,,,,
http://www.wikidata.org/entity/Q7225887,Polo,,,,,
http://www.wikidata.org/entity/Q16670598,polonaise,,,,,
http://www.wikidata.org/entity/Q16894831,Pols,,,,,
http://www.wikidata.org/entity/Q3908370,pop metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q37073,pop music,,,,,
http://www.wikidata.org/entity/Q487914,pop punk,Punk,,,,
http://www.wikidata.org/entity/Q484641,pop rock,Rock,,,,
http://www.wikidata.org/entity/Q11700065,pop soul,Pop,,,,
http://www.wikidata.org/entity/Q11700058,pop-folk,,,,,
http://www.wikidata.org/entity/Q2104067,pop-Jazz,,,,,
http://www.wikidata.org/entity/Q2572585,pop-rap,,,,,
http://www.wikidata.org/entity/Q2104307,popular classical,,,,,
http://www.wikidata.org/entity/Q373342,popular music,,,,,
http://www.wikidata.org/entity/Q2742436,porn groove,,,,,
http://www.wikidata.org/entity/Q584752,pornogrind,,,,,
http://www.wikidata.org/entity/Q3069904,porro,,,,,
http://www.wikidata.org/entity/Q1878514,post-black metal,,,,,
http://www.wikidata.org/entity/Q1092837,post-bop,Jazz,,,,
http://www.wikidata.org/entity/Q3231749,post-Britpop,,,,,
http://www.wikidata.org/entity/Q1190485,post-disco,,,,,
http://www.wikidata.org/entity/Q379671,post-grunge,Rock,,,,
http://www.wikidata.org/entity/Q377910,post-hardcore,Heavy Metal,,,,
http://www.wikidata.org/entity/Q936942,post-industrial music,,,,,
http://www.wikidata.org/entity/Q41343,post-metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q24887126,Post-progressive,,,,,
http://www.wikidata.org/entity/Q598929,post-punk,Punk,,,,
http://www.wikidata.org/entity/Q1899347,post-punk revival,,,,,
http://www.wikidata.org/entity/Q209137,post-rock,Rock,,,,
http://www.wikidata.org/entity/Q2568406,Postmodern music,,,,,
http://www.wikidata.org/entity/Q7236499,Power duo,,,,,
http://www.wikidata.org/entity/Q2687544,power electronics,Electronic,,,,
http://www.wikidata.org/entity/Q57143,power metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q1913888,power noise,,,,,
http://www.wikidata.org/entity/Q837837,power pop,Pop,,,,
http://www.wikidata.org/entity/Q1784106,Powerviolence,Punk,,,,
http://www.wikidata.org/entity/Q7245792,Prison rock,,,,,
http://www.wikidata.org/entity/Q1775316,progg,,,,,
http://www.wikidata.org/entity/Q209741,programme music,,,,,
http://www.wikidata.org/entity/Q3307225,progressive bluegrass,,,,,
http://www.wikidata.org/entity/Q4490991,progressive country,,,,,
http://www.wikidata.org/entity/Q542971,progressive death metal,,,,,
http://www.wikidata.org/entity/Q649634,progressive folk music,,,,,
http://www.wikidata.org/entity/Q915152,progressive house music,,,,,
http://www.wikidata.org/entity/Q484344,progressive metal,Heavy Metal,,,,
http://www.wikidata.org/entity/Q3397882,Progressive pop,,,,,
http://www.wikidata.org/entity/Q2385862,Progressive psytrance,,,,,
http://www.wikidata.org/entity/Q49451,progressive rock,Rock,,,,
http://www.wikidata.org/entity/Q2260696,Progressive trance,Electronic,,,,
http://www.wikidata.org/entity/Q10354439,ProibidÃ£o,,,,,
http://www.wikidata.org/entity/Q42681198,propaganda music,,,,,
http://www.wikidata.org/entity/Q42681239,propaganda song,,,,,
http://www.wikidata.org/entity/Q829147,protest song,,,,,
http://www.wikidata.org/entity/Q15141477,proto-metal,,,,,
http://www.wikidata.org/entity/Q3408028,proto-prog,,,,,
http://www.wikidata.org/entity/Q27190,protopunk,,,,,
http://www.wikidata.org/entity/Q7253290,Pryvit,,,,,
http://www.wikidata.org/entity/Q749475,psybient,,,,,
http://www.wikidata.org/entity/Q1500364,psychedelic folk,Folk,,,,
http://www.wikidata.org/entity/Q2106887,Psychedelic hip hop,,,,,
http://www.wikidata.org/entity/Q846119,psychedelic music,,,,,
http://www.wikidata.org/entity/Q383982,psychedelic pop,Pop,,,,
http://www.wikidata.org/entity/Q206159,psychedelic rock,Rock,,,,
http://www.wikidata.org/entity/Q2743435,psychedelic soul,,,,,
http://www.wikidata.org/entity/Q622871,psychedelic trance,,,,,
http://www.wikidata.org/entity/Q13627677,psychobilly,Rock,,,,
http://www.wikidata.org/entity/Q1431327,pub rock,,,,,
http://www.wikidata.org/entity/Q16250593,pub rock,,,,,
http://www.wikidata.org/entity/Q7258480,Pueblo music,,,,,
http://www.wikidata.org/entity/Q2551540,punk blues,,,,,
http://www.wikidata.org/entity/Q2736181,Punk jazz,,,,,
http://www.wikidata.org/entity/Q890575,punk metal,,,,,
http://www.wikidata.org/entity/Q1273641,Punk pathetique,,,,,
http://www.wikidata.org/entity/Q3071,punk rock,Rock,,,,
http://www.wikidata.org/entity/Q1307555,punk'n'roll,,,,,
http://www.wikidata.org/entity/Q302401,punkabilly,,,,,
http://www.wikidata.org/entity/Q283405,Punta,,,,,
http://www.wikidata.org/entity/Q3410876,Punta rock,,,,,
http://www.wikidata.org/entity/Q28055053,Q-pop,,,,,
http://www.wikidata.org/entity/Q17049926,Q'axilu,,,,,
http://www.wikidata.org/entity/Q1009280,Q1009280,,,,,
http://www.wikidata.org/entity/Q10283584,Q10283584,,,,,
http://www.wikidata.org/entity/Q10334896,Q10334896,,,,,
http://www.wikidata.org/entity/Q10335288,Q10335288,,,,,
http://www.wikidata.org/entity/Q10383305,Q10383305,,,,,
http://www.wikidata.org/entity/Q10541010,Q10541010,,,,,
http://www.wikidata.org/entity/Q10831132,Q10831132,,,,,
http://www.wikidata.org/entity/Q11410717,Q11410717,,,,,
http://www.wikidata.org/entity/Q11877634,Q11877634,,,,,
http://www.wikidata.org/entity/Q11877639,Q11877639,,,,,
http://www.wikidata.org/entity/Q12199824,Q12199824,,,,,
http://www.wikidata.org/entity/Q12200830,Q12200830,,,,,
http://www.wikidata.org/entity/Q12213606,Q12213606,,,,,
http://www.wikidata.org/entity/Q12246277,Q12246277,,,,,
http://www.wikidata.org/entity/Q1227093,Q1227093,,,,,
http://www.wikidata.org/entity/Q12307741,Q12307741,,,,,
http://www.wikidata.org/entity/Q12408914,Q12408914,,,,,
http://www.wikidata.org/entity/Q13980030,Q13980030,,,,,
http://www.wikidata.org/entity/Q1495855,Q1495855,,,,,
http://www.wikidata.org/entity/Q1588913,Q1588913,,,,,
http://www.wikidata.org/entity/Q16143139,Q16143139,,,,,
http://www.wikidata.org/entity/Q1651804,Q1651804,,,,,
http://www.wikidata.org/entity/Q16531329,Q16531329,,,,,
http://www.wikidata.org/entity/Q16572889,Q16572889,,,,,
http://www.wikidata.org/entity/Q16582392,Q16582392,,,,,
http://www.wikidata.org/entity/Q16636260,Q16636260,,,,,
http://www.wikidata.org/entity/Q16637763,Q16637763,,,,,
http://www.wikidata.org/entity/Q16724491,Q16724491,,,,,
http://www.wikidata.org/entity/Q18170752,Q18170752,,,,,
http://www.wikidata.org/entity/Q18242331,Q18242331,,,,,
http://www.wikidata.org/entity/Q18406550,Q18406550,,,,,
http://www.wikidata.org/entity/Q2001062,Q2001062,,,,,
http://www.wikidata.org/entity/Q20017116,Q20017116,,,,,
http://www.wikidata.org/entity/Q20022908,Q20022908,,,,,
http://www.wikidata.org/entity/Q20022909,Q20022909,,,,,
http://www.wikidata.org/entity/Q20108528,Q20108528,,,,,
http://www.wikidata.org/entity/Q20615291,Q20615291,,,,,
http://www.wikidata.org/entity/Q2064873,Q2064873,,,,,
http://www.wikidata.org/entity/Q21000514,Q21000514,,,,,
http://www.wikidata.org/entity/Q2186222,Q2186222,,,,,
http://www.wikidata.org/entity/Q2235352,Q2235352,,,,,
http://www.wikidata.org/entity/Q2371268,Q2371268,,,,,
http://www.wikidata.org/entity/Q2379616,Q2379616,,,,,
http://www.wikidata.org/entity/Q24937550,Q24937550,,,,,
http://www.wikidata.org/entity/Q25091767,Q25091767,,,,,
http://www.wikidata.org/entity/Q25092815,Q25092815,,,,,
http://www.wikidata.org/entity/Q25093633,Q25093633,,,,,
http://www.wikidata.org/entity/Q25399364,Q25399364,,,,,
http://www.wikidata.org/entity/Q25413973,Q25413973,,,,,
http://www.wikidata.org/entity/Q2656296,Q2656296,,,,,
http://www.wikidata.org/entity/Q2657409,Q2657409,,,,,
http://www.wikidata.org/entity/Q2693142,Q2693142,,,,,
http://www.wikidata.org/entity/Q2782580,Q2782580,,,,,
http://www.wikidata.org/entity/Q2784269,Q2784269,,,,,
http://www.wikidata.org/entity/Q27866133,Q27866133,,,,,
http://www.wikidata.org/entity/Q28017865,Q28017865,,,,,
http://www.wikidata.org/entity/Q28196971,Q28196971,,,,,
http://www.wikidata.org/entity/Q2832970,Q2832970,,,,,
http://www.wikidata.org/entity/Q28502454,Q28502454,,,,,
http://www.wikidata.org/entity/Q28502562,Q28502562,,,,,
http://www.wikidata.org/entity/Q28517114,Q28517114,,,,,
http://www.wikidata.org/entity/Q2907334,Q2907334,,,,,
http://www.wikidata.org/entity/Q2936886,Q2936886,,,,,
http://www.wikidata.org/entity/Q2956156,Q2956156,,,,,
http://www.wikidata.org/entity/Q2956164,Q2956164,,,,,
http://www.wikidata.org/entity/Q2956201,Q2956201,,,,,
http://www.wikidata.org/entity/Q2976911,Q2976911,,,,,
http://www.wikidata.org/entity/Q2998920,Q2998920,,,,,
http://www.wikidata.org/entity/Q3021144,Q3021144,,,,,
http://www.wikidata.org/entity/Q3046632,Q3046632,,,,,
http://www.wikidata.org/entity/Q31174954,Q31174954,,,,,
http://www.wikidata.org/entity/Q3128751,Q3128751,,,,,
http://www.wikidata.org/entity/Q31837446,Q31837446,,,,,
http://www.wikidata.org/entity/Q3328694,Q3328694,,,,,
http://www.wikidata.org/entity/Q3486522,Q3486522,,,,,
http://www.wikidata.org/entity/Q3501147,Q3501147,,,,,
http://www.wikidata.org/entity/Q3512676,Q3512676,,,,,
http://www.wikidata.org/entity/Q3564915,Q3564915,,,,,
http://www.wikidata.org/entity/Q3574259,Q3574259,,,,,
http://www.wikidata.org/entity/Q3724778,Q3724778,,,,,
http://www.wikidata.org/entity/Q3868634,Q3868634,,,,,
http://www.wikidata.org/entity/Q3874645,Q3874645,,,,,
http://www.wikidata.org/entity/Q3982213,Q3982213,,,,,
http://www.wikidata.org/entity/Q4019067,Q4019067,,,,,
http://www.wikidata.org/entity/Q4020968,Q4020968,,,,,
http://www.wikidata.org/entity/Q4372891,Q4372891,,,,,
http://www.wikidata.org/entity/Q48781378,Q48781378,,,,,
http://www.wikidata.org/entity/Q52631698,Q52631698,,,,,
http://www.wikidata.org/entity/Q5479290,Q5479290,,,,,
http://www.wikidata.org/entity/Q5492501,Q5492501,,,,,
